id,topic_id,title,seq,answer_flag
1785122566251370,1785122566251210,自愿选择购买合适的理财产品,1,0
1785122566251508,1785122566251210,享有理财产品的知情权,2,0
1785122566251616,1785122566251210,拥有合法财产的隐私权,3,0
1785122566251716,1785122566251210,配合银行人员做好自身的风险能力评估，合理定位自身的风险承受能力,4,1
1785122566252007,1785122566251874,马上让对方转接到客服，按照对方要求操作缴费,1,0
1785122566252123,1785122566251874,将信将疑，让对方转接到容服问个究竟,2,0
1785122566252243,1785122566251874,打电话给官方客服核实确认,3,1
1785122566252504,1785122566252374,生物识别,1,0
1785122566252606,1785122566252374,宗教信仰,2,0
1785122566252716,1785122566252374,金融账户,3,0
1785122566252823,1785122566252374,以上都是,4,1
1785122566253045,1785122566252922,心中一喜，又有一笔收入进账了,1,0
1785122566253176,1785122566252922,根据对方指示下载APP进行操作领取补贴,2,0
1785122566253298,1785122566252922,按照对方要求提供自己的身份证号、银行卡账号等信息,3,0
1785122566253438,1785122566252922,挂断电话，打电话向相关政府部门进行核实,4,1
1785122566253667,1785122566253555,帮忙跨境转移资产可能涉及洗钱，风险太大不能答应,1,1
1785122566253771,1785122566253555,赚点车费，举手之劳，何乐而不,2,0
1785122566253983,1785122566253871,不确定是不是输错了卡号，听客服的,1,0
1785122566254090,1785122566253871,没办法，不充，钱就取不出来,2,0
1785122566254214,1785122566253871,凡是提到充值解冻的都是诈骗,3,1
1785122566254365,1785122566253871,继续充值看是否是同样的情况,4,0
1785122566254603,1785122566254490,同意保单转让或者质押权利,1,0
1785122566254705,1785122566254490,指定或者变更受益人权利,2,1
1785122566254805,1785122566254490,获得赔偿或给付保险金权利,3,0
1785122566255008,1785122566254901,进入自己的支付宝进行转账,1,0
1785122566255115,1785122566254901,按照短信提示进入相关链接进行操作,2,0
1785122566255229,1785122566254901,"和短信上提供的“淘宝客服”电话联系,询间详情",3,0
1785122566255356,1785122566254901,联系卖家或淘宝客服进行核实,4,1
1785122566255585,1785122566255478,全额还款,1,0
1785122566255684,1785122566255478,最低还款额还款,2,0
1785122566255782,1785122566255478,分期还款,3,0
1785122566255879,1785122566255478,逾期还款,4,1
1785122566256093,1785122566255975,网上找人帮忙低价充值,1,0
1785122566256218,1785122566255975,官方平台充值,2,1
1785122566256319,1785122566255975,网上查找便宜充值平台,3,0
1785122566256446,1785122566255975,找游戏玩家充值,4,0
1785122566256662,1785122566256552,不参与，警惕是非法传销,1,1
1785122566256775,1785122566256552,这么好，当然大量消费获得返利,2,0
1785122566256888,1785122566256552,邀约身边朋友加入消费平台，那我就能赚取很多钱,3,0
1785122566257117,1785122566256996,消费者协会,1,1
1785122566257235,1785122566256996,市场监督管理局,2,0
1785122566257365,1785122566256996,行业协会,3,0
1785122566257484,1785122566256996,任何单位和个人,4,0
1785122566257696,1785122566257586,临时身份证,1,1
1785122566257800,1785122566257586,学生证,2,0
1785122566257901,1785122566257586,机动车驾驶证,3,0
1785122566258001,1785122566257586,法定身份证件的复印件,4,0
1785122566258262,1785122566258110,在公共场所大声说出个人账号密码,1,1
1785122566258386,1785122566258110,定期更换密码,2,0
1785122566258520,1785122566258110,设置复杂的密码,3,0
1785122566258625,1785122566258110,进行实名认证,4,0
1785122566258862,1785122566258741,承诺高额回报,1,0
1785122566258966,1785122566258741,以虚假宣传造势,2,0
1785122566259066,1785122566258741,提示消费者理性消费,3,1
1785122566259184,1785122566258741,编造虚假项目,4,0
1785122566259436,1785122566259304,融资功能,1,0
1785122566259550,1785122566259304,调节功能,2,0
1785122566259652,1785122566259304,交易功能,3,0
1785122566259751,1785122566259304,娱乐功能,4,1
1785122566259980,1785122566259849,定期更换密码,1,0
1785122566260083,1785122566259849,在公共场所使用公共Wi-Fi进行金融交易,2,1
1785122566260206,1785122566259849,不随意透露个人信息给陌生人,3,0
1785122566260308,1785122566259849,使用正规金融机构的线上服务平台,4,0
1785122566260541,1785122566260409,金融机构未充分告知产品风险,1,0
1785122566260653,1785122566260409,金融机构误导消费者购买不适合的产品,2,0
1785122566260773,1785122566260409,金融机构泄露消费者个人信息,3,0
1785122566260913,1785122566260409,以上都是,4,1
1785122566261145,1785122566261024,平时注重保护自己的隐私,1,0
1785122566261262,1785122566261024,随意点击来路不明的二维码,2,1
1785122566261378,1785122566261024,刷信用卡时注意遮挡密码,3,0
1785122566261585,1785122566261479,假冒公检法机关诈骗,1,0
1785122566261682,1785122566261479,假冒银行、电商客服诈骗,2,0
1785122566261777,1785122566261479,刷单返利诈骗,3,0
1785122566261878,1785122566261479,以上都是,4,1
1785122566262083,1785122566261980,老年人,1,0
1785122566262208,1785122566261980,在校大学生,2,0
1785122566262308,1785122566261980,网购爱好者,3,0
1785122566262405,1785122566261980,以上都是,4,1
1785122566262608,1785122566262503,不轻易透露个人信息和银行卡信息,1,1
1785122566262706,1785122566262503,随意点击陌生链接,2,0
1785122566262801,1785122566262503,轻信陌生电话和短信,3,0
1785122566263004,1785122566262895,提供金融知识宣传和教育,1,0
1785122566263112,1785122566262895,开展金融素养提升活动,2,0
1785122566263258,1785122566262895,解答金融消费者的疑问,3,0
1785122566263406,1785122566262895,以上都是,4,1
1785122566263631,1785122566263520,产品的性质、风险和收益,1,0
1785122566263733,1785122566263520,产品的费用、收费标准和计算方法,2,0
1785122566263834,1785122566263520,产品的投诉渠道和解决方式,3,0
1785122566263935,1785122566263520,以上都是,4,1
1785122566264149,1785122566264031,加强金融教育，提高消费者金融素养,1,0
1785122566264258,1785122566264031,加强监管，规范金融机构行为,2,0
1785122566264360,1785122566264031,建立健全投诉处理机制，保护消费者合法权益,3,0
1785122566264462,1785122566264031,以上都是,4,1
1785122566264665,1785122566264560,超前消费，导致负债累累,1,1
1785122566264764,1785122566264560,理性消费，不购买大量不必要的商品,2,0
1785122566264864,1785122566264560,适当消费，不追求时尚和潮流,3,0
1785122566265082,1785122566264961,根据自己的收入和支出制定合理的消费计划,1,1
1785122566265214,1785122566264961,盲目跟风消费，促销活动不理性消费,2,0
1785122566265336,1785122566264961,优先考虑购买非必需品，不控制非必要支出,3,0
1785122566265565,1785122566265459,定期更新软件以修复安全漏洞,1,0
1785122566265675,1785122566265459,在不可信的网站上填写个人信息,2,1
1785122566265791,1785122566265459,关闭不必要的软件权限,3,0
1785122566266021,1785122566265904,不通过正规交易平台购买虚拟货币,1,1
1785122566266137,1785122566265904,定期查看交易记录并保护个人信息,2,0
1785122566266249,1785122566265904,不相信不明身份的陌生人,3,0
1785122566266367,1785122566265904,定期更新操作系统和软件,4,0
1785122566266578,1785122566266472,集资参与人,1,1
1785122566266678,1785122566266472,集资发起人,2,0
1785122566266776,1785122566266472,国家,3,0
1785122566266877,1785122566266472,转账机构,4,0
1785122566267094,1785122566266975,公开性,1,0
1785122566267208,1785122566266975,完整性,2,0
1785122566267315,1785122566266975,真实性,3,1
1785122566267468,1785122566266975,准确性,4,0
1785122566267687,1785122566267572,银行、支付机构对该金融产品或者服务的权利、义务及法律责任,1,0
1785122566267791,1785122566267572,贷款产品的年化利率,2,0
1785122566267889,1785122566267572,因金融产品或者服务产生纠纷的处理及投诉途径,3,0
1785122566267998,1785122566267572,金融消费者个人相关信息,4,1
1785122566268222,1785122566268110,必须严格保密,1,0
1785122566268331,1785122566268110,不得泄露,2,0
1785122566268453,1785122566268110,可以根据需要修改,3,1
1785122566268557,1785122566268110,不得出售或非法向他人提供,4,0
1785122566268767,1785122566268656,无纸化,1,0
1785122566268898,1785122566268656,无障碍,2,1
1785122566269006,1785122566268656,人性化,3,0
1785122566269112,1785122566268656,综合服务,4,0
1785122566269358,1785122566269222,本人已阅读风险揭示，愿意承担投资风险,1,0
1785122566269463,1785122566269222,提高风险意识，谨防上当受骗,2,0
1785122566269563,1785122566269222,理财非存款、产品有风险、投资须谨慎,3,1
1785122566269661,1785122566269222,产品解除合同时，仅退还相应现金价值,4,0
1785122566269863,1785122566269759,高科技窃取卡号密码,1,0
1785122566269964,1785122566269759,假吞卡,2,0
1785122566270062,1785122566269759,假的插卡装置,3,0
1785122566270171,1785122566269759,以上都是,4,1
1785122566270396,1785122566270273,买者自负,1,0
1785122566270498,1785122566270273,卖者有责,2,0
1785122566270598,1785122566270273,公益性,3,0
1785122566270706,1785122566270273,公平交易,4,1
1785122566270923,1785122566270810,消费者,1,1
1785122566271031,1785122566270810,业务主管,2,0
1785122566271148,1785122566270810,主管领导,3,0
1785122566271258,1785122566270810,上级部门,4,0
1785122566271479,1785122566271365,反洗钱,1,1
1785122566271582,1785122566271365,反偷税,2,0
1785122566271684,1785122566271365,反逃税,3,0
1785122566271783,1785122566271365,反漏税,4,0
1785122566271996,1785122566271882,常见诈骗手段，低于市场价太多不可信，主动忽略,1,1
1785122566272110,1785122566271882,比市场价便宜，值得买,2,0
1785122566272223,1785122566271882,卖家有认识相关部门人员，应该真实可靠,3,0
1785122566272328,1785122566271882,抱着试试看的态度买点应该没事,4,0
1785122566272555,1785122566272446,公共场所不随意使用无线网络,1,0
1785122566272658,1785122566272446,定期更换密码,2,0
1785122566272761,1785122566272446,使用VPN加密网络连接,3,0
1785122566272898,1785122566272446,在社交媒体上发布个人详细信息,4,1
1785122566273166,1785122566273007,"以涉嫌""洗黑钱”“银行卡盗刷""为名",1,0
1785122566273317,1785122566273007,通过建立新的QQ、微信账号发送通缉令,2,0
1785122566273457,1785122566273007,"要求受害人将名下所有钱款打进公安机关的”安全账户""",3,0
1785122566273565,1785122566273007,以上都是,4,1
1785122566273772,1785122566273665,不得,1,1
1785122566273890,1785122566273665,需间隔3个月,2,0
1785122566274000,1785122566273665,需间隔5个月,3,0
1785122566274113,1785122566273665,需间隔6个月,4,0
1785122566274332,1785122566274216,先问问群友，侧面了解这个刷单靠不靠谱,1,0
1785122566274456,1785122566274216,试几单，看看本金和佣金是不是及时返还,2,0
1785122566274556,1785122566274216,所有刷单都是诈骗,3,1
1785122566274762,1785122566274654,权利,1,0
1785122566274865,1785122566274654,投诉流程,2,0
1785122566274966,1785122566274654,风险提示,3,1
1785122566275065,1785122566274654,流动性,4,0
1785122566275286,1785122566275175,自认倒霉,1,0
1785122566275406,1785122566275175,准备好相关记录，尽快拨打110或者到最近的公安机关报案,2,1
1785122566275619,1785122566275511,亲戚,1,0
1785122566275721,1785122566275511,社会公众,2,1
1785122566275819,1785122566275511,单位内部人员,3,0
1785122566275917,1785122566275511,好友,4,0
1785122566276152,1785122566276023,"是不法分子的手段之一，通过用高额回报诱惑亲朋,目的是为了非法集资",1,1
1785122566276266,1785122566276023,是赵某实现自我价值的一种途径,2,0
1785122566276381,1785122566276023,符合道德要求,3,0
1785122566276487,1785122566276023,是赵某为实现自身利益的必然之选,4,0
1785122566276705,1785122566276588,中央银行,1,1
1785122566276809,1785122566276588,国家银行,2,0
1785122566276911,1785122566276588,政策性银行,3,0
1785122566277014,1785122566276588,商业银行,4,0
1785122566277237,1785122566277123,卡已注销，直接丢弃,1,1
1785122566277358,1785122566277123,剪碎卡片丢进不同垃圾桶,2,0
1785122566277489,1785122566277123,解绑支付宝微信,3,0
1785122566277747,1785122566277614,对客户进行风险评估，根据其风险承受能力推荐产品,1,0
1785122566277854,1785122566277614,隐瞒产品风险，夸大收益,2,1
1785122566277972,1785122566277614,提供充分的信息披露，使客户了解产品详情,3,0
1785122566278096,1785122566277614,为客户提供个性化的投资咨询服务,4,0
1785122566278332,1785122566278215,涉嫌保险金诈骗类,1,0
1785122566278455,1785122566278215,非法经营类,2,0
1785122566278556,1785122566278215,保险合同诈骗类,3,0
1785122566278662,1785122566278215,以上都是,4,1
1785122566278911,1785122566278782,交强险,1,1
1785122566279034,1785122566278782,商业险,2,0
1785122566279167,1785122566278782,责任险,3,0
1785122566279427,1785122566279298,承诺高额回报,1,1
1785122566279543,1785122566279298,利用亲情诱惑,2,0
1785122566279646,1785122566279298,精神洗脑,3,0
1785122566279854,1785122566279746,向相关金融机构协商解决,1,0
1785122566279958,1785122566279746,请求依法设立的第三方机构调解,2,0
1785122566280061,1785122566279746,向人民法院提请诉讼,3,0
1785122566280175,1785122566279746,在网络上发布关于银行的不良言论,4,1
1785122566280418,1785122566280277,知情权,1,1
1785122566280530,1785122566280277,自主选择权,2,0
1785122566280633,1785122566280277,财产安全权,3,0
1785122566280737,1785122566280277,受尊重权,4,0
1785122566280945,1785122566280836,待集资达到一定规模后，便秘密转移资金或携款潜逃，使集资参与者遭受经济 损失。,1,0
1785122566281051,1785122566280836,在集资初期，往往按时足额兑现承诺本息。,2,0
1785122566281169,1785122566280836,编造“天上掉馅饼”、“一夜成富翁”的神话，通过暴利引诱许诺投资者高额回报。,3,0
1785122566281279,1785122566280836,其他全部,4,1
1785122566281510,1785122566281396,非法侵害,1,0
1785122566281610,1785122566281396,非法占有,2,1
1785122566281709,1785122566281396,获利,3,0
1785122566281811,1785122566281396,收益,4,0
1785122566282024,1785122566281909,可以拒绝告知,1,0
1785122566282162,1785122566281909,可以谎报,2,0
1785122566282292,1785122566281909,应当如实告知,3,1
1785122566282410,1785122566281909,可以部分隐瞒,4,0
1785122566282618,1785122566282512,人民调解,1,0
1785122566282734,1785122566282512,行政调解,2,0
1785122566282839,1785122566282512,司法调解,3,0
1785122566282939,1785122566282512,社区调解,4,1
1785122566283179,1785122566283048,"立刻严格监督管理人员,以免管理人员利用漏洞泄露数据",1,0
1785122566283286,1785122566283048,"立刻停止使用该系统,直到风险修复为止",2,0
1785122566283414,1785122566283048,"立即上报并处置,消除数据泄露风险",3,0
1785122566283519,1785122566283048,"若没有数据泄露,则无碍",4,1
1785122566283730,1785122566283620,高于,1,0
1785122566283832,1785122566283620,等于或低于,2,1
1785122566283935,1785122566283620,高于或等于,3,0
1785122566284052,1785122566283620,低于,4,0
1785122566284321,1785122566284187,个人身份信息,1,0
1785122566284498,1785122566284187,金融交易信息,2,0
1785122566284610,1785122566284187,信用信息,3,0
1785122566284746,1785122566284187,工作单位信息,4,1
1785122566284982,1785122566284849,存储,1,1
1785122566285109,1785122566284849,出售,2,0
1785122566285212,1785122566284849,购买,3,0
1785122566285315,1785122566284849,进出口,4,0
1785122566285529,1785122566285420,正确,1,1
1785122566285631,1785122566285420,错误,2,0
1785122566285836,1785122566285730,正确,1,0
1785122566285936,1785122566285730,错误,2,1
1785122566286162,1785122566286037,正确,1,1
1785122566286268,1785122566286037,错误,2,0
1785122566286491,1785122566286380,正确,1,1
1785122566286591,1785122566286380,错误,2,0
1785122566286798,1785122566286691,正确,1,0
1785122566286897,1785122566286691,错误,2,1
1785122566287129,1785122566287000,正确,1,0
1785122566287243,1785122566287000,错误,2,1
1785122566287475,1785122566287362,正确,1,0
1785122566287588,1785122566287362,错误,2,1
1785122566287834,1785122566287689,正确,1,0
1785122566287943,1785122566287689,错误,2,1
1785122566288184,1785122566288043,正确,1,0
1785122566288292,1785122566288043,错误,2,1
1785122566288529,1785122566288408,正确,1,1
1785122566288632,1785122566288408,错误,2,0
1785122566288867,1785122566288735,正确,1,1
1785122566288991,1785122566288735,错误,2,0
1785122566289239,1785122566289116,正确,1,1
1785122566289366,1785122566289116,错误,2,0
1785122566289576,1785122566289470,正确,1,0
1785122566289677,1785122566289470,错误,2,1
1785122566289894,1785122566289778,正确,1,0
1785122566289997,1785122566289778,错误,2,1
1785122566290222,1785122566290111,正确,1,0
1785122566290323,1785122566290111,错误,2,1
1785122566290555,1785122566290441,正确,1,0
1785122566290656,1785122566290441,错误,2,1
1785122566290862,1785122566290753,正确,1,1
1785122566290962,1785122566290753,错误,2,0
1785122566291194,1785122566291060,正确,1,0
1785122566291297,1785122566291060,错误,2,1
1785122566291520,1785122566291411,正确,1,0
1785122566291620,1785122566291411,错误,2,1
1785122566291823,1785122566291717,正确,1,1
1785122566291922,1785122566291717,错误,2,0
1785122566292138,1785122566292021,正确,1,1
1785122566292249,1785122566292021,错误,2,0
1785122566292471,1785122566292359,正确,1,0
1785122566292572,1785122566292359,错误,2,1
1785122566292785,1785122566292671,正确,1,0
1785122566292883,1785122566292671,错误,2,1
1785122566293107,1785122566292984,正确,1,0
1785122566293210,1785122566292984,错误,2,1
1785122566293424,1785122566293311,正确,1,1
1785122566293534,1785122566293311,错误,2,0
1785122566293743,1785122566293634,正确,1,0
1785122566293843,1785122566293634,错误,2,1
1785122566294050,1785122566293940,正确,1,1
1785122566294211,1785122566293940,错误,2,0
1785122566294496,1785122566294352,正确,1,1
1785122566294601,1785122566294352,错误,2,0
1785122566294806,1785122566294700,正确,1,0
1785122566294906,1785122566294700,错误,2,1
1785122566295117,1785122566295003,正确,1,1
1785122566295227,1785122566295003,错误,2,0
1785122566295453,1785122566295326,正确,1,1
1785122566295557,1785122566295326,错误,2,0
1785122566295777,1785122566295660,正确,1,1
1785122566295884,1785122566295660,错误,2,0
1785122566296113,1785122566295992,正确,1,0
1785122566296223,1785122566295992,错误,2,1
1785122566296486,1785122566296324,正确,1,1
1785122566296593,1785122566296324,错误,2,0
1785122566296835,1785122566296716,正确,1,1
1785122566296936,1785122566296716,错误,2,0
1785122566297181,1785122566297037,正确,1,0
1785122566297303,1785122566297037,错误,2,1
1785122566297549,1785122566297433,正确,1,1
1785122566297663,1785122566297433,错误,2,0
1785122566297897,1785122566297764,正确,1,0
1785122566298037,1785122566297764,错误,2,1
1785122566298373,1785122566298159,正确,1,0
1785122566298524,1785122566298159,错误,2,1
1785122566298756,1785122566298644,正确,1,0
1785122566298859,1785122566298644,错误,2,1
1785122566299092,1785122566298958,正确,1,1
1785122566299247,1785122566298958,错误,2,0
1785122566299505,1785122566299380,正确,1,0
1785122566299611,1785122566299380,错误,2,1
1785122566299819,1785122566299712,正确,1,0
1785122566299919,1785122566299712,错误,2,1
1785122566300144,1785122566300019,正确,1,0
1785122566300253,1785122566300019,错误,2,1
1785122566300470,1785122566300359,正确,1,1
1785122566300571,1785122566300359,错误,2,0
1785122566300784,1785122566300676,正确,1,1
1785122566300883,1785122566300676,错误,2,0
1785122566301091,1785122566300982,正确,1,0
1785122566301205,1785122566300982,错误,2,1
1785122566301420,1785122566301306,正确,1,0
1785122566301520,1785122566301306,错误,2,1
1785122566301720,1785122566301616,正确,1,0
1785122566301817,1785122566301616,错误,2,1
1785122566302014,1785122566301911,正确,1,1
1785122566302127,1785122566301911,错误,2,0
1785122566302337,1785122566302234,正确,1,0
1785122566302464,1785122566302234,错误,2,1
1785122566302679,1785122566302572,正确,1,0
1785122566302780,1785122566302572,错误,2,1
1785122566302984,1785122566302877,正确,1,0
1785122566303082,1785122566302877,错误,2,1
1785122566303300,1785122566303192,正确,1,1
1785122566303420,1785122566303192,错误,2,0
1785122566303659,1785122566303520,正确,1,0
1785122566303759,1785122566303520,错误,2,1
1785122566303957,1785122566303855,正确,1,0
1785122566304082,1785122566303855,错误,2,1
1785122566304308,1785122566304197,正确,1,0
1785122566304412,1785122566304197,错误,2,1
1785122566304622,1785122566304514,正确,1,1
1785122566304722,1785122566304514,错误,2,0
1785122566304970,1785122566304822,正确,1,0
1785122566305096,1785122566304822,错误,2,1
1785122566305356,1785122566305216,正确,1,0
1785122566305466,1785122566305216,错误,2,1
1785122566305668,1785122566305562,正确,1,0
1785122566305763,1785122566305562,错误,2,1
1785122566305965,1785122566305857,正确,1,0
1785122566306063,1785122566305857,错误,2,1
1785122566309084,1785122566308949,手续费,1,0
1785122566309221,1785122566308949,利息,2,1
1785122566309362,1785122566308949,服务费,3,0
1785122566309470,1785122566308949,工本费,4,0
1785122566309570,1785122566308949,管理费,5,0
1785122566309779,1785122566309667,机构自身,1,0
1785122566309921,1785122566309667,第三方,2,0
1785122566310031,1785122566309667,消费者,3,1
1785122566310152,1785122566309667,监管机构,4,0
1785122566310387,1785122566310258,未成年人的父母或其他监护人,1,1
1785122566310496,1785122566310258,未成年人本人,2,0
1785122566310609,1785122566310258,学校或教育机构,3,0
1785122566310713,1785122566310258,无需同意,4,0
1785122566310925,1785122566310812,《网络安全法》,1,0
1785122566311028,1785122566310812,《中华人民共和国个人信息保护法》,2,1
1785122566311145,1785122566310812,《数据安全法》,3,0
1785122566311251,1785122566310812,《消费者权益保护法》,4,0
1785122566311475,1785122566311365,实名办理个人银行账户,1,0
1785122566311573,1785122566311365,出租本人名下的银行卡给他人使用,2,1
1785122566311669,1785122566311365,接听反诈预警劝阻电话 96110,3,0
1785122566311764,1785122566311365,向公安机关举报疑似诈骗线索,4,0
1785122566311968,1785122566311860,存款自愿、取款自由、存款有息、为存款人保密,1,1
1785122566312070,1785122566311860,存款自愿、取款自由、存款有息、信息公开,2,0
1785122566312174,1785122566311860,存款强制、取款自由、存款有息、为存款人保密,3,0
1785122566312272,1785122566311860,存款自愿、取款审批、存款有息、为存款人保密,4,0
1785122566312509,1785122566312392,公平交易权,1,0
1785122566312612,1785122566312392,知情权,2,1
1785122566312738,1785122566312392,自主选择权,3,0
1785122566312871,1785122566312392,依法求偿权,4,0
1785122566313249,1785122566313090,代替客户进行评估，进行不当提示,1,1
1785122566313372,1785122566313090,提供详细的产品信息和风险提示,2,0
1785122566313500,1785122566313090,根据客户需求推荐合适的产品,3,0
1785122566313607,1785122566313090,在客户同意后进行产品交易,4,0
1785122566313819,1785122566313710,确保销售人员具备相应的产品销售资质,1,1
1785122566313927,1785122566313710,仅需销售人员了解产品的基本信息,2,0
1785122566314029,1785122566313710,销售人员无需具备任何资质,3,0
1785122566314155,1785122566313710,销售人员资质由客户自行审核,4,0
1785122566314415,1785122566314267,受教育权,1,1
1785122566314534,1785122566314267,知情权,2,0
1785122566314652,1785122566314267,受尊重权,3,0
1785122566314764,1785122566314267,公平交易权,4,0
1785122566314977,1785122566314863,受教育权,1,0
1785122566315075,1785122566314863,依法求偿权,2,1
1785122566315222,1785122566314863,受尊重权,3,0
1785122566315328,1785122566314863,财产安全权,4,0
1785122566315608,1785122566315488,受教育权,1,0
1785122566315707,1785122566315488,依法求偿权,2,0
1785122566315824,1785122566315488,受尊重权,3,0
1785122566315949,1785122566315488,公平交易权,4,1
1785122566316190,1785122566316050,信息安全权,1,0
1785122566316326,1785122566316050,财产安全权,2,0
1785122566316490,1785122566316050,自主选择权,3,1
1785122566316627,1785122566316050,公平交易权,4,0
1785122566316897,1785122566316756,信息安全权,1,0
1785122566317030,1785122566316756,知情权,2,1
1785122566317180,1785122566316756,自主选择权,3,0
1785122566317311,1785122566316756,财产安全权,4,0
1785122566317596,1785122566317450,受教育权,1,0
1785122566317727,1785122566317450,依法求偿权,2,0
1785122566317856,1785122566317450,受尊重权,3,0
1785122566317983,1785122566317450,财产安全权,4,1
1785122566318264,1785122566318124,保险公司,1,0
1785122566318410,1785122566318124,保险销售人员,2,0
1785122566318538,1785122566318124,再保险公司,3,1
1785122566318665,1785122566318124,保险中介机构,4,0
1785122566318946,1785122566318805,20万元,1,0
1785122566319077,1785122566318805,50万元,2,1
1785122566319229,1785122566318805,100万元,3,0
1785122566319414,1785122566318805,200万元,4,0
1785122566319644,1785122566319529,7日,1,0
1785122566319743,1785122566319529,10日,2,0
1785122566319837,1785122566319529,15日,3,1
1785122566319932,1785122566319529,30日,4,0
1785122566320157,1785122566320024,立即按对方要求转账,1,0
1785122566320259,1785122566320024,先挂断电话，拨打官方客服或110核,2,1
1785122566320372,1785122566320024,把验证码发给对方,3,0
1785122566320474,1785122566320024,把银行卡密码告诉对方,4,0
1785122566320678,1785122566320574,承诺高额固定回报,1,0
1785122566320777,1785122566320574,向社会不特定对象募资,2,0
1785122566320873,1785122566320574,办理正规金融监管备案,3,1
1785122566320969,1785122566320574,以虚假项目为幌子,4,0
1785122566321189,1785122566321065,适当性管理,1,1
1785122566321289,1785122566321065,个人信息保护,2,0
1785122566321400,1785122566321065,非法集资,3,0
1785122566321499,1785122566321065,反诈防骗,4,0
1785122566321725,1785122566321618,公开信息,1,0
1785122566321821,1785122566321618,个人敏感信息,2,1
1785122566321917,1785122566321618,金融机构内部信息,3,0
1785122566322017,1785122566321618,无关信息,4,0
1785122566322239,1785122566322123,合法理财,1,0
1785122566322356,1785122566322123,非法集资,2,1
1785122566322458,1785122566322123,正常保险销售,3,0
1785122566322552,1785122566322123,银行存款业务,4,0
1785122566322745,1785122566322645,隐瞒风险，只强调收益,1,0
1785122566322839,1785122566322645,要求客户签署风险揭示书,2,1
1785122566322932,1785122566322645,替客户代签相关文件,3,0
1785122566323025,1785122566322645,向所有客户统一推荐,4,0
1785122566323250,1785122566323125,向正规金融机构提供信息,1,0
1785122566323414,1785122566323125,在公共WiFi环境下输入支付密码,2,1
1785122566323559,1785122566323125,妥善保管身份证复印件,3,0
1785122566323690,1785122566323125,定期更换银行卡密码,4,0
1785122566323958,1785122566323820,小额尝试，获取返利后加大投入,1,0
1785122566324108,1785122566323820,立即参与，邀请亲友一起做,2,0
1785122566324263,1785122566323820,拒绝邀请，识破其诈骗本质,3,1
1785122566324384,1785122566323820,向平台举报后，自己偷偷做,4,0
1785122566324632,1785122566324503,立即按要求转账到指定账户证明清白,1,0
1785122566324738,1785122566324503,挂断电话后拨打110或当地派出所电话核实,2,1
1785122566324841,1785122566324503,提供身份证号和银行卡信息自证清白,3,0
1785122566324953,1785122566324503,"下载对方发送的""案件调查APP""配合操作",4,0
1785122566325193,1785122566325063,保险人,1,0
1785122566325307,1785122566325063,投保人或被保险人,2,1
1785122566325410,1785122566325063,保险经纪人,3,0
1785122566325511,1785122566325063,保险代理人,4,0
1785122566325720,1785122566325611,自愿、平等、公平、诚实信用,1,1
1785122566325821,1785122566325611,收益最大化,2,0
1785122566325919,1785122566325611,风险自担,3,0
1785122566326017,1785122566325611,机构优先,4,0
1785122566326247,1785122566326128,录音和录像,1,1
1785122566326380,1785122566326128,录音和记录,2,0
1785122566326484,1785122566326128,登记和备案,3,0
1785122566326582,1785122566326128,评估和确认,4,0
1785122566326786,1785122566326680,国债,1,0
1785122566326886,1785122566326680,货币市场基金,2,0
1785122566326984,1785122566326680,结构性存款,3,0
1785122566327090,1785122566326680,私募股权基金,4,1
1785122566327316,1785122566327203,所有条款,1,0
1785122566327432,1785122566327203,责任免除条款,2,1
1785122566327536,1785122566327203,投保人信息条款,3,0
1785122566327636,1785122566327203,公司介绍条款,4,0
1785122566327841,1785122566327736,信、访、电、网,1,1
1785122566327940,1785122566327736,仅电话和邮件,2,0
1785122566328042,1785122566327736,仅线上平台,3,0
1785122566328156,1785122566327736,仅营业网点,4,0
1785122566328383,1785122566328261,使用监管机构及其工作人员的名义作宣传,1,0
1785122566328527,1785122566328261,使用夸张的语言吸引消费者,2,0
1785122566328629,1785122566328261,与保险合同条款保持一致，不得错误解读监管政策,3,1
1785122566328757,1785122566328261,不需要标明保险产品的性质,4,0
1785122566328973,1785122566328864,禁止使用误导性的词语,1,1
1785122566329075,1785122566328864,违规捆绑销售,2,0
1785122566329205,1785122566328864,使用强制勾选、默认勾选销售保险,3,0
1785122566329320,1785122566328864,不提供线上客户服务电话,4,0
1785122566329619,1785122566329486,放大字体合同,1,0
1785122566329732,1785122566329486,全程录音录像,2,0
1785122566329832,1785122566329486,简化智能设备操作,3,0
1785122566329944,1785122566329486,强制购买保险,4,1
1785122566330205,1785122566330043,“稳健收益”,1,0
1785122566330325,1785122566330043,“历史最高回报”,2,1
1785122566330453,1785122566330043,“风险可控”,3,0
1785122566330554,1785122566330043,“灵活申赎”,4,0
1785122566330782,1785122566330659,中文,1,1
1785122566330890,1785122566330659,中英文对照,2,0
1785122566331008,1785122566330659,消费者母语,3,0
1785122566331123,1785122566330659,任意语言,4,0
1785122566331361,1785122566331237,半年,1,0
1785122566331483,1785122566331237,1年,2,1
1785122566331614,1785122566331237,2年,3,0
1785122566331712,1785122566331237,长期有效,4,0
1785122566331917,1785122566331809,电话,1,0
1785122566332018,1785122566331809,信函,2,0
1785122566332136,1785122566331809,匿名投诉,3,1
1785122566332269,1785122566331809,网络平台,4,0
